,Nr,Vatom,cAlGa,cAlIn,cAlO,cGaAl,cGaIn,cGaO,cInAl,cInGa,cInO,distAlGa,distAlIn,distAlO,distGaAl,distGaIn,distGaO,distInAl,distInGa,elInt,qAl,qGa,qIn,qO,xEq
745,746.0,10.465448175896501,0.7894736842105265,1.578947368421053,3.4210526315789487,2.5000000000000004,0.8333333333333335,3.333333333333334,4.285714285714286,0.7142857142857143,4.142857142857143,3.375,3.375,1.925,3.375,3.2750000000000004,1.925,3.375,3.2750000000000004,-40.89161503070666,0.3427807909918558,0.33480133874523443,0.3837313855959542,-0.23349505751017374,4.874910602648236
746,747.0,14.29326057614368,0.0,0.0,0.0,0.0,4.5,2.0,0.0,0.642857142857143,3.6428571428571432,0.025,0.025,0.025,0.025,3.7750000000000004,2.075,0.025,3.7750000000000004,-36.84873777511745,,0.3258070225873563,0.35981215376641673,-0.23704100824602245,4.8282899912841
747,748.0,11.283627526793543,3.6000000000000005,1.6000000000000003,4.200000000000001,1.0000000000000002,1.3333333333333335,3.6666666666666665,0.8888888888888891,2.666666666666667,2.8888888888888893,3.475,3.475,2.125,3.475,3.475,1.875,3.475,3.475,-39.46146615614069,0.3482446472974924,0.3407397782025168,0.36880113902515554,-0.23320311448664918,4.868858369443905
748,749.0,11.589911038054428,1.8571428571428577,1.7142857142857146,2.857142857142858,0.9285714285714288,2.3571428571428577,2.6428571428571432,1.090909090909091,3.0000000000000004,3.181818181818182,3.625,3.625,1.875,3.625,3.625,1.875,3.625,3.625,-41.465030723324844,0.34202655718432584,0.3369104231034113,0.377988038530823,-0.23476667182452293,4.878729869083728
749,750.0,10.809127162384863,0.0,0.0,0.0,0.0,1.2222222222222223,3.111111111111112,0.0,3.6666666666666665,4.000000000000001,0.025,0.025,0.025,0.025,3.7750000000000004,2.125,0.025,3.7750000000000004,-34.34342721075061,,0.3359927622939342,0.37447576942288235,-0.23040900938411435,4.906854634763221
750,751.0,11.987540598421912,0.7777777777777777,3.5555555555555554,3.5555555555555554,1.4000000000000001,1.6,2.1999999999999997,1.7777777777777777,0.4444444444444444,1.0,3.625,3.625,2.225,3.625,3.375,2.025,3.625,3.375,-37.51684798231566,0.3338761961197348,0.3391564618184158,0.3644226071283396,-0.23458906255166226,4.847277822581786
751,752.0,12.7593686428399,0.0,0.0,0.0,0.0,4.125000000000002,4.875000000000002,0.0,1.3750000000000004,4.125000000000001,0.025,0.025,0.025,0.025,3.325,2.1750000000000003,0.025,3.325,-36.69813104243774,,0.3318592731769339,0.36041757334065466,-0.23551866553314985,4.79646651938469
752,753.0,10.207892214083273,1.1764705882352944,0.8823529411764707,4.529411764705883,2.222222222222223,1.0000000000000004,4.111111111111112,2.5,1.5000000000000002,4.000000000000001,3.075,3.075,1.975,3.075,3.125,1.975,3.075,3.125,-38.49512718701543,0.34285099623668797,0.3391939100225729,0.3738143871736796,-0.23175205102643592,4.850567320761987
753,754.0,11.165582653600469,2.181818181818182,1.272727272727273,2.6363636363636362,1.8461538461538465,1.3846153846153848,2.769230769230769,1.7500000000000002,2.25,3.3750000000000004,3.575,3.325,1.925,3.575,3.575,1.875,3.325,3.575,-41.74904545849655,0.3405050914781001,0.3409863811632409,0.3826142773344673,-0.23415194125118668,4.88936073183957
754,755.0,10.084406655502493,1.294117647058824,0.4705882352941178,3.1764705882352953,1.6923076923076925,0.30769230769230776,3.6153846153846163,4.0,2.0,1.5000000000000004,3.125,3.475,2.075,3.125,3.475,2.075,3.475,3.475,-38.33600711227937,0.341904064041099,0.3466701566217963,0.37924715857263736,-0.23078282170681885,4.899839422525775
755,756.0,11.509244220436543,2.555555555555556,1.8888888888888893,2.444444444444445,2.3000000000000007,0.5000000000000002,4.1000000000000005,1.3076923076923082,0.38461538461538475,2.692307692307693,3.475,3.475,1.975,3.475,3.225,2.125,3.475,3.225,-39.37698352043324,0.3478256434949672,0.341308666071127,0.361836948928155,-0.23432078725483307,4.852033800312848
756,757.0,13.242445576346338,1.0000000000000004,2.0,1.0000000000000004,0.5000000000000002,3.500000000000001,4.0,0.06896551724137931,0.2413793103448276,4.379310344827587,7.9750000000000005,3.375,2.125,7.9750000000000005,3.375,2.1750000000000003,3.375,3.375,-36.81342326636102,0.3197461665299491,0.3219185039711021,0.35886967064107234,-0.23689174214715128,4.781610493757325
757,758.0,11.590724257981421,1.8000000000000003,2.2,2.6,0.6000000000000001,2.0,3.0666666666666673,0.9166666666666669,2.5000000000000004,2.9166666666666674,3.475,3.475,1.975,3.475,3.475,1.975,3.475,3.475,-39.416215520193944,0.33442091689210074,0.341174698319136,0.37011785124608026,-0.23398206821251058,4.859489318709279
758,759.0,11.385383100374591,2.4000000000000004,2.0000000000000004,3.0,0.7058823529411766,1.823529411764706,3.764705882352942,1.0000000000000002,3.1,3.2000000000000006,3.325,3.475,1.975,3.325,3.475,1.875,3.475,3.475,-39.52985767416734,0.3408042020271682,0.3397689247099031,0.37278052048378646,-0.23349787364670926,4.866046532515133
759,760.0,9.855506387404091,1.8000000000000005,0.05000000000000001,3.5000000000000004,3.272727272727273,0.09090909090909091,3.9090909090909096,0.9999999999999999,1.0000000000000002,1.0000000000000002,3.325,3.325,1.875,3.325,4.775,1.875,3.325,4.775,-40.9343124563395,0.3470488773998658,0.34923237474818,0.3509953541019315,-0.23194852134019214,4.891359464641727
760,761.0,11.04714825443572,0.0,2.588235294117647,4.588235294117647,0.0,0.0,0.0,2.9333333333333345,0.0,4.000000000000001,0.025,3.1750000000000003,2.025,0.025,0.025,0.025,3.1750000000000003,0.025,-38.20155360326567,0.33527247210075173,,0.36898567825989753,-0.23405035832523413,4.81922974633381
761,762.0,12.400889271585132,0.11111111111111112,3.6666666666666674,2.1111111111111116,1.0000000000000002,2.0000000000000004,3.0000000000000004,1.5000000000000002,0.09090909090909091,3.3636363636363638,3.4250000000000003,3.6750000000000003,2.025,3.4250000000000003,3.375,2.025,3.6750000000000003,3.375,-37.47845690624554,0.33332803018727364,0.33718533529036526,0.3624503615311403,-0.23564678251376905,4.833549161800883
762,763.0,11.866195838563998,1.0000000000000002,3.000000000000001,1.3333333333333335,0.20000000000000007,2.666666666666667,3.066666666666667,0.6428571428571429,2.857142857142857,3.714285714285715,3.325,3.625,1.925,3.325,3.625,2.1750000000000003,3.625,3.625,-37.42016093054486,0.34052566179381133,0.3312399224967645,0.3722630629807965,-0.23337205634508443,4.862528803840988
763,764.0,14.627114401749742,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.13333333333333336,3.7333333333333343,0.025,0.025,0.025,0.025,3.825,2.075,0.025,3.825,-36.29304397460349,,0.3134900978866046,0.35870310521400783,-0.23725152817069675,4.842290493740659
764,765.0,9.29955215455529,2.1428571428571432,0.0,3.2857142857142865,3.0,0.0,3.3999999999999995,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,-35.68598471679953,0.34550937422999295,0.34129492533001865,,-0.22916890257000228,4.9266277574849076
765,766.0,11.063693761738914,0.0,0.0,0.0,0.0,1.3750000000000002,3.3750000000000013,0.0,2.7500000000000004,3.250000000000001,0.025,0.025,0.025,0.025,3.825,2.125,0.025,3.825,-34.16613496050371,,0.3353099562296777,0.3691828896484204,-0.23106728935728368,4.896146859502634
766,767.0,12.073496633405432,0.0,0.0,0.0,0.0,1.68421052631579,2.7894736842105274,0.0,2.461538461538462,3.0000000000000004,0.025,0.025,0.025,0.025,3.4250000000000003,1.925,0.025,3.4250000000000003,-40.92386460439407,,0.33725470915367556,0.37463000468059715,-0.23495894864099168,4.875104215326836
767,768.0,11.04714825443572,0.0,1.941176470588236,4.352941176470588,0.0,0.0,0.0,2.2000000000000006,0.0,4.266666666666667,0.025,3.1750000000000003,2.025,0.025,0.025,0.025,3.1750000000000003,0.025,-38.36021834279456,0.3329404717148247,,0.371774926255897,-0.23409608152063507,4.819614639445082
768,769.0,11.851275082315379,0.0,0.0,0.0,0.0,1.6000000000000003,3.400000000000001,0.0,1.1428571428571432,3.285714285714286,0.025,0.025,0.025,0.025,3.9250000000000003,2.1750000000000003,0.025,3.9250000000000003,-33.9602324553049,,0.3302941352187635,0.3635240143149221,-0.23311882090545946,4.869249696297592
769,770.0,11.816345637413828,0.0,0.0,0.0,0.0,1.454545454545455,2.681818181818182,0.0,3.200000000000001,3.3000000000000007,0.025,0.025,0.025,0.025,3.375,1.925,0.025,3.375,-40.99040448684644,,0.3382744978130385,0.3798189006030547,-0.2341714157899457,4.885798277751241
770,771.0,10.750356724420161,1.8666666666666671,0.8000000000000002,2.8000000000000007,2.333333333333334,0.5833333333333336,2.916666666666668,2.4,1.4000000000000001,3.0000000000000004,3.2750000000000004,3.2750000000000004,1.975,3.2750000000000004,3.325,1.975,3.2750000000000004,3.325,-41.87611241513701,0.34520942931955173,0.3439270592705705,0.380446251950686,-0.23348952939153236,4.897170806214984
771,772.0,10.794220381870003,2.7142857142857144,0.8571428571428571,2.7142857142857144,0.9500000000000001,0.4000000000000001,2.9500000000000006,1.2000000000000002,1.6000000000000003,3.200000000000001,3.375,3.4250000000000003,1.925,3.375,3.125,2.075,3.4250000000000003,3.125,-39.99953138358509,0.34807605100055394,0.34040640775877457,0.3818458991693631,-0.2323727085005455,4.885857448601983
772,773.0,9.779173322822535,0.0,1.2222222222222228,3.666666666666668,0.0,0.0,0.0,3.666666666666668,0.0,3.666666666666668,0.025,3.6750000000000003,2.075,0.025,0.025,0.025,3.6750000000000003,0.025,-36.96402592171479,0.33638013191788596,,0.3820499543385196,-0.23186505834869664,4.892420716909362
773,774.0,9.68693938682036,0.25925925925925936,0.37037037037037046,3.370370370370371,2.333333333333334,0.3333333333333334,3.6666666666666674,5.000000000000001,0.5000000000000001,1.5,3.075,3.4250000000000003,2.025,3.075,3.4250000000000003,2.025,3.4250000000000003,3.4250000000000003,-38.91904830072335,0.3440605898267107,0.3572945620781192,0.3682386880648104,-0.23120827057677426,4.896512049037883
774,775.0,11.754512113283818,0.6000000000000001,1.4000000000000004,1.8000000000000005,1.0000000000000002,0.3333333333333333,1.0000000000000002,0.8750000000000001,0.125,2.000000000000001,3.2750000000000004,3.325,1.875,3.2750000000000004,2.975,1.875,3.325,2.975,-31.99206821435249,0.3321666830034792,0.32266896921324045,0.3653801857277569,-0.23132840868663251,4.856628529523664
775,776.0,10.97647580447035,0.20000000000000004,1.2000000000000002,3.0000000000000004,1.0,0.9999999999999999,1.0000000000000002,1.0,0.16666666666666669,4.0,3.5250000000000004,3.075,2.125,3.5250000000000004,3.825,2.025,3.075,3.825,-35.156071471219185,0.32882890296764444,0.3212873686583254,0.37174341252145,-0.23310513103473587,4.874993710637925
776,777.0,12.159711888074241,0.0,0.0,0.0,0.0,2.8888888888888893,2.777777777777778,0.0,3.7142857142857144,3.0,0.025,0.025,0.025,0.025,3.725,1.925,0.025,3.725,-40.986005234108156,,0.3356194509361857,0.3750457807119722,-0.23524564680872825,4.870908317084245
777,778.0,10.10456789526831,0.7142857142857145,0.7619047619047621,2.095238095238096,2.1428571428571432,0.42857142857142866,3.2857142857142856,4.000000000000002,0.7500000000000003,3.5000000000000013,3.125,3.475,1.925,3.125,3.125,2.075,3.475,3.125,-38.60657571582263,0.344407060728334,0.33666784876378897,0.38078218035203465,-0.23150733204270157,4.892046450095267
778,779.0,11.213248863099412,2.000000000000001,1.2857142857142865,4.000000000000002,1.0769230769230773,1.8461538461538471,4.615384615384618,0.7500000000000001,2.0000000000000004,4.166666666666667,3.225,3.1750000000000003,2.075,3.225,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,-37.67132725506696,0.32512846888636215,0.3407830064193448,0.3725056398052337,-0.2328363759024754,4.83331216294596
779,780.0,11.883288038275753,1.1250000000000002,1.1250000000000002,3.125,1.0000000000000002,1.0000000000000004,2.8888888888888893,0.6000000000000001,0.6000000000000001,2.733333333333334,3.325,3.225,2.075,3.325,3.1750000000000003,1.875,3.225,3.1750000000000003,-41.403121884914555,0.3413388564164992,0.3352749071426074,0.3714965437322933,-0.2358465244083304,4.8638209407500765
780,781.0,9.359687812736997,0.09677419354838712,0.0,3.3870967741935494,3.0,0.0,3.0,0.0,0.0,0.0,3.0250000000000004,0.025,2.025,3.0250000000000004,0.025,2.025,0.025,0.025,-39.28450222318822,0.3468268662246819,0.3311412610721751,,-0.23089112737577722,4.902605121306208
781,782.0,12.213701541976446,0.0,4.111111111111112,5.222222222222224,0.0,0.0,0.0,1.6086956521739133,0.0,2.391304347826088,0.025,3.2750000000000004,2.125,0.025,0.025,0.025,3.2750000000000004,0.025,-37.14999681014711,0.3389362363856666,,0.3590925822797174,-0.23561573999801033,4.795048047617379
782,783.0,9.714193409991669,1.6875000000000004,0.0,4.625000000000002,1.6875000000000004,0.0,4.000000000000001,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.686825719091246,0.354881830126664,0.335708508267316,,-0.23019677946466008,4.872350911770682
783,784.0,9.624301458365897,4.0,0.0,4.5,2.0,0.0,2.75,0.0,0.0,0.0,3.625,0.025,2.075,3.625,0.025,2.075,0.025,0.025,-35.1743309624454,0.3572325594422644,0.3361934870550257,,-0.2288043407894036,4.92903875261946
784,785.0,9.314150823257467,0.0,0.3333333333333334,4.200000000000001,0.0,0.0,0.0,5.0,0.0,6.000000000000001,0.025,2.975,1.925,0.025,0.025,0.025,2.975,0.025,-39.79046545786617,0.34359305727592543,,0.40049827093661033,-0.2314330887531456,4.861780647698986
785,786.0,11.808853669086242,0.6666666666666669,2.7777777777777786,4.4444444444444455,1.5,1.2500000000000002,5.500000000000001,1.3157894736842108,0.26315789473684215,4.000000000000001,3.225,3.2750000000000004,2.075,3.225,3.225,2.075,3.2750000000000004,3.225,-37.40868410656597,0.3278998856547598,0.3524561998055033,0.36325981314806033,-0.23464292124849986,4.807643085960889
786,787.0,10.181381236019124,3.600000000000001,0.0,3.200000000000001,1.6363636363636367,0.0,2.272727272727273,0.0,0.0,0.0,3.225,0.025,2.025,3.225,0.025,1.875,0.025,0.025,-38.260654906136025,0.34495329070769853,0.3457557689313999,,-0.23033666299099578,4.909941070781138
787,788.0,10.444142464809325,0.2000000000000001,1.3000000000000005,3.95,2.0000000000000004,2.5000000000000004,6.000000000000001,2.600000000000001,0.5000000000000001,4.7,3.125,3.125,2.025,3.125,3.125,2.025,3.125,3.125,-38.70497255039892,0.3350094130872049,0.36494410407761896,0.37513591750594943,-0.23294657593664217,4.839271764530173
788,789.0,13.870041786081206,0.0,0.0,0.0,0.0,1.3333333333333335,4.000000000000001,0.0,0.3076923076923078,2.692307692307692,0.025,0.025,0.025,0.025,3.1750000000000003,2.225,0.025,3.1750000000000003,-32.888007442249126,,0.3372198266937956,0.3552645696466132,-0.2345874535619732,4.850673533314125
789,790.0,13.647014960457932,0.0,0.0,0.0,0.0,1.6000000000000005,4.0,0.0,0.7272727272727275,3.4545454545454546,0.025,0.025,0.025,0.025,3.1750000000000003,2.225,0.025,3.1750000000000003,-36.99947824420294,,0.3283000311947254,0.36461737263618493,-0.23551213562381915,4.846660871977768
790,791.0,10.989521757336668,0.8750000000000002,2.0,3.2500000000000004,2.8000000000000003,1.8000000000000003,2.8000000000000003,2.9090909090909096,0.8181818181818182,2.545454545454546,3.4250000000000003,3.4250000000000003,1.925,3.4250000000000003,4.675,1.925,3.4250000000000003,4.675,-40.194035690949555,0.34147674987920895,0.3428314389019164,0.36962276431343283,-0.23424240833384777,4.856383866192673
791,792.0,10.638205049371255,2.0000000000000004,0.0,3.000000000000001,0.6666666666666667,0.0,2.666666666666667,0.0,0.0,0.0,3.475,0.025,1.8250000000000002,3.475,0.025,1.8250000000000002,0.025,0.025,-37.33253263745299,0.3481367429874908,0.34387227747750254,,-0.22995892923666653,4.917424731941849
792,793.0,11.493114850098905,0.30769230769230776,0.6923076923076925,3.0000000000000004,0.6666666666666669,1.666666666666667,1.3333333333333337,0.6923076923076925,0.7692307692307693,3.0000000000000004,3.125,3.1750000000000003,1.875,3.125,3.2750000000000004,1.875,3.1750000000000003,3.2750000000000004,-41.87834383865515,0.3412850882959597,0.3314776002407276,0.37557709698637687,-0.23558487521072388,4.869451313053369
793,794.0,11.321523607284194,1.5000000000000002,0.5000000000000001,1.5000000000000002,0.8571428571428571,0.7142857142857143,2.2857142857142865,0.40000000000000013,1.0000000000000002,1.8000000000000005,3.2750000000000004,2.9250000000000003,1.875,3.2750000000000004,3.2750000000000004,1.925,2.9250000000000003,3.2750000000000004,-35.71288754203735,0.33788755515863783,0.3387814819964067,0.3676030838185628,-0.23170983390425912,4.904599235758038
794,795.0,11.322220318246442,0.0,0.0,0.0,0.0,0.42857142857142866,3.1428571428571437,0.0,0.6000000000000001,3.6,0.025,0.025,0.025,0.025,2.875,2.1750000000000003,0.025,2.875,-34.0879320703762,,0.333165305122816,0.3678378519945117,-0.23174146643512644,4.8886202964906085
795,796.0,11.38369161480766,0.30000000000000004,1.1,3.2,3.0000000000000013,3.0000000000000004,4.000000000000001,2.2,0.6000000000000001,3.5999999999999996,3.475,3.5250000000000004,2.075,3.475,3.5250000000000004,1.875,3.5250000000000004,3.5250000000000004,-37.562240848887456,0.33815076966758306,0.34165307986773474,0.37297078519965393,-0.2328339459392432,4.8804214512605935
796,797.0,9.406980812208268,0.6666666666666669,0.0,3.5000000000000004,0.6666666666666669,0.0,3.166666666666667,0.0,0.0,0.0,2.725,0.025,2.025,2.725,0.025,2.025,0.025,0.025,-35.50601209897104,0.34580752895147276,0.34132376971111916,,-0.22904376622086384,4.927390763855041
797,798.0,10.350484273039871,2.0,0.0,2.0,0.06451612903225809,0.0,4.387096774193549,0.0,0.0,0.0,3.125,0.025,2.025,3.125,0.025,2.025,0.025,0.025,-37.5715667209621,0.32701917743766057,0.3447477106266592,,-0.22946246264300174,4.877549942843895
798,799.0,11.484768520787723,0.4285714285714287,2.714285714285715,2.2857142857142865,2.0000000000000004,0.6666666666666669,3.666666666666668,2.533333333333334,0.13333333333333336,3.533333333333334,3.375,3.475,1.975,3.375,3.125,2.125,3.475,3.125,-39.97120740562282,0.3394972666954083,0.3340713084541493,0.3688599557316109,-0.2351682290640068,4.8489338154286035
799,800.0,9.590149090718773,1.3157894736842108,0.0,4.526315789473686,1.9230769230769236,0.0,4.0,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.89892367663107,0.34944566748215267,0.3397488736461567,,-0.2303375633241862,4.871273564766839
800,801.0,11.589911038054428,1.0000000000000002,0.8571428571428573,2.5714285714285716,0.5000000000000001,2.1428571428571432,2.785714285714286,0.5454545454545456,2.727272727272728,3.181818181818182,3.325,3.125,1.875,3.325,3.625,1.875,3.125,3.625,-41.48076457966607,0.33820004846819796,0.33828438163085817,0.37869546107220153,-0.23477149487299165,4.880079784053088
